Name	Group	Organism	COX1_beg	COX1_end
NC_028178		Upupa epops	5352	6902
NC_028179		Turdus rufiventris	5398	6939
NC_028180	Actinopterygii	Cheilodactylus quadricornis	5482	7032
NC_028181	Actinopterygii	Hippocampus abdominalis	5464	7017
NC_028182	Actinopterygii	Symphysodon aequifasciata	5469	7031
NC_028184		Batrachoseps nigriventris	5454	7001
NC_028186		Garrulax sannio	5410	6960
NC_028187		Parus monticolus	5412	6962
NC_028188		Turdus merula	5387	6937
NC_028194		Gorsachius goisagi	5387	6937
NC_028195		Gorsachius melanolophus	5387	6937
NC_028197	Actinopterygii	Serranidae sp. JL-2015	5481	7031
NC_028198	Actinopterygii	Coregonus sp cluncaformis	5472	7022
NC_028205	Actinopterygii	Scartelaos gigas	5468	7021
NC_028206	Actinopterygii	Acrossocheilus beijiangensis	5486	7036
NC_028208	Actinopterygii	Melanotaenia boesemani	5469	7019
NC_028210	Mammalia	Propithecus verreauxi	5351	6895
NC_028224	Actinopterygii	Megalobrama amblycephala x Megalobrama pellegrini	6435	7985
NC_028228	Actinopterygii	Sillago japonica	5531	7081
NC_028273		Turdus eunomus	5391	6941
NC_028274	Actinopterygii	Gambusia holbrooki	5462	7018
NC_028275	Actinopterygii	Alosa alabamae	5481	7031
NC_028276	Actinopterygii	Noturus taylori	5443	6993
NC_028277	Actinopterygii	Cottus bairdii	5478	7028
NC_028278		Notophthalmus perstriatus	5310	6860
NC_028280	Actinopterygii	Melanotaenia splendida	5464	7014
NC_028281	Actinopterygii	Limanda aspera	5502	7061
NC_028282	Actinopterygii	Umbra limi	5440	6996
NC_028283		Rana okaloosae	5311	6864
NC_028284	Actinopterygii	Lepomis gibbosus	5472	7022
NC_028285	Actinopterygii	Sander vitreus	5487	7037
NC_028286	Actinopterygii	Pseudanthias dispar	5763	7313
NC_028287	Actinopterygii	Centropyge bispinosa	5694	7244
NC_028288	Actinopterygii	Eucyclogobius newberryi	5461	7014
NC_028290	Actinopterygii	Acipenser oxyrinchus	5502	7055
NC_028291	Actinopterygii	Meda fulgida	5484	7034
NC_028292	Actinopterygii	Cyprinodon tularosa	5472	7025
NC_028293	Actinopterygii	Fundulus notatus	5468	7021
NC_028294	Actinopterygii	Poeciliopsis occidentalis	5475	7031
NC_028295	Actinopterygii	Ecsenius bicolor	5471	7039
NC_028296		Rana draytonii	5306	6859
NC_028297		Gyrinophilus palleucus	5258	6802
NC_028298	Actinopterygii	Pomoxis nigromaculatus	5478	7028
NC_028299	Mammalia	Profelis aurata	6109	7653
NC_028300	Mammalia	Catopuma badia	6063	7607
NC_028301	Mammalia	Prionailurus bengalensis	5991	7535
NC_028302	Mammalia	Panthera leo	6033	7577
NC_028303	Mammalia	Pardofelis marmorata	6188	7732
NC_028304	Mammalia	Prionailurus rubiginosus	6200	7744
NC_028305	Mammalia	Prionailurus viverrinus	6096	7640
NC_028306	Mammalia	Caracal caracal	5994	7538
NC_028307	Mammalia	Felis chaus	6020	7564
NC_028308	Mammalia	Felis margarita	6233	7777
NC_028309	Mammalia	Felis nigripes	6113	7657
NC_028310	Mammalia	Felis silvestris	6011	7555
NC_028311	Mammalia	Puma yagouaroundi	6049	7593
NC_028312	Mammalia	Prionailurus planiceps	6076	7620
NC_028313	Mammalia	Lynx canadensis	6019	7563
NC_028314	Mammalia	Leopardus colocolo	6100	7644
NC_028315	Mammalia	Leopardus pardalis	6014	7558
NC_028316	Mammalia	Leptailurus serval	6002	7546
NC_028317	Mammalia	Leopardus tigrinus	6061	7605
NC_028318	Mammalia	Leopardus wiedii	6076	7620
NC_028319	Mammalia	Lynx pardinus	6159	7703
NC_028320	Mammalia	Leopardus geoffroyi	6123	7667
NC_028321	Mammalia	Leopardus guigna	6161	7705
NC_028322	Mammalia	Leopardus jacobita	5982	7526
NC_028323	Mammalia	Otocolobus manul	6001	7545
NC_028325	Chondrichthyes	Himantura uarnak	5518	7074
NC_028326		Paroedura picta	5267	6811
NC_028333		Lanius cristatus	5401	6951
NC_028336		Turnagra capensis	5428	6978
NC_028337	Chondrichthyes	Glyphis sp. Pakistan	5462	7018
NC_028338	Chondrichthyes	Glyphis gangeticus	5462	7018
NC_028339	Chondrichthyes	Glyphis sp. Borneo	5463	7019
NC_028340	Chondrichthyes	Lamiopsis tephrodes	5461	7017
NC_028341	Chondrichthyes	Lamiopsis temminckii	5463	7019
NC_028342	Chondrichthyes	Glyphis fowlerae	5461	7017
NC_028343	Chondrichthyes	Glyphis sp. Bangladesh	5463	7019
NC_028344	Chondrichthyes	Glyphis siamensis	5462	7018
NC_028346		Anas clypeata	5404	6954
NC_028403	Actinopterygii	Garra qiaojiensis	5482	7032
NC_028404		Pyrrhura rupicola	5358	6905
NC_028405	Actinopterygii	Acipenser medirostris	5503	7056
NC_028406	Actinopterygii	Epinephelus malabaricus	5501	7051
NC_028408		Gallicrex cinerea	5373	6923
NC_028414		Cuculus poliocephalus	5407	6957
NC_028416	Actinopterygii	Acanthorhodeus gracilis	5681	7231
NC_028417	Actinopterygii	Cyprinus megalophthalmus	5476	7026
NC_028418	Actinopterygii	Cyprinus acutidorsalis	5476	7026
NC_028419	Actinopterygii	Cyprinus multitaeniata	5476	7026
NC_028420	Actinopterygii	Seriolina nigrofasciata	5503	7053
NC_028423	Actinopterygii	Bodianus oxycephalus	5488	7038
NC_028424		Strauchbufo raddei	5534	7075
NC_028426	Actinopterygii	Garra kempi	5479	7029
NC_028427	Mammalia	Lycaon pictus	5350	6894
NC_028428	Actinopterygii	Epinephelus bontoides	5510	7060
NC_028431	Actinopterygii	Tridentiger obscurus	5469	7022
NC_028432	Actinopterygii	Gymnogobius urotaenia	5419	6972
NC_028433	Actinopterygii	Acheilognathus rhombeus	5476	7026
NC_028434	Actinopterygii	Pseudobagrus koreanus	5473	7023
NC_028435	Actinopterygii	Rhinogobius brunneus	5475	7028
NC_028436		Paradoxornis fulvifrons	5407	6957
NC_028437		Paradoxornis nipalensis	5406	6956
NC_028438		Aldabrachelys gigantea	5399	6946
NC_028440		Lacerta bilineata	5287	6831
NC_028441		Padda oryzivora	5401	6951
NC_028442	Mammalia	Mandrillus leucophaeus	5332	6900
NC_028501	Mammalia	Bradypus variegatus	5362	6915
NC_028508	Chondrichthyes	Sphyrna tiburo	5460	7016
NC_028509	Actinopterygii	Creteuchiloglanis macropterus	5526	7106
NC_028510	Actinopterygii	Austrolebias charrua	5466	7022
NC_028511	Actinopterygii	Oreoglanis immaculatus	5520	7100
NC_028512	Actinopterygii	Oreoglanis jingdongensis	5512	7092
NC_028513	Actinopterygii	Pareuchiloglanis anteanalis	5497	7077
NC_028514	Actinopterygii	Pareuchiloglanis longicauda	5469	7049
NC_028515	Actinopterygii	Pareuchiloglanis macrotrema	5513	7093
NC_028516	Actinopterygii	Creteuchiloglanis gongshanensis	5526	7106
NC_028521		Rana huanrensis	8958	10508
NC_028527	Actinopterygii	Acrossocheilus yunnanensis	5482	7032
NC_028529	Actinopterygii	Ammodytes dubius	5480	7039
NC_028530	Actinopterygii	Ammodytes americanus	5480	7039
NC_028536	Mammalia	Rhinolophus rex	5347	6891
NC_028537	Chondrichthyes	Squalus montalbani	5467	7023
NC_028540	Actinopterygii	Cynoglossus gracilis	6364	7914
NC_028544	Actinopterygii	Gymnodiptychus dybowskii	5479	7029
NC_028545		Chaetura pelagica	5403	6953
NC_028546	Actinopterygii	Zacco acanthogenys	5495	7045
NC_028550	Actinopterygii	Scombrops gilberti	5482	7041
NC_028551	Actinopterygii	Tetraodon lineatus	5441	7000
NC_028554	Mammalia	Bradypus pygmaeus	5356	6909
NC_028555	Mammalia	Bradypus torquatus	5345	6898
NC_028556	Mammalia	Cabassous centralis	5343	6884
NC_028557	Mammalia	Cabassous chacoensis	5342	6883
NC_028558	Mammalia	Cabassous tatouay	5339	6880
NC_028560	Mammalia	Calyptophractus retusus	5349	6890
NC_028561	Mammalia	Chaetophractus vellerosus	5352	6893
NC_028562	Mammalia	Chaetophractus villosus	5351	6892
NC_028563	Mammalia	Chlamyphorus truncatus	5353	6894
NC_028564	Mammalia	Cyclopes didactylus	5335	6876
NC_028565	Mammalia	Dasypus hybridus	5347	6888
NC_028566	Mammalia	Dasypus kappleri	5340	6881
NC_028567	Mammalia	Dasypus pilosus	5347	6888
NC_028568	Mammalia	Dasypus sabanicola	5349	6890
NC_028569	Mammalia	Dasypus septemcinctus	5346	6887
NC_028570	Mammalia	Dasypus yepesi	5349	6890
NC_028571	Mammalia	Euphractus sexcinctus	5352	6893
NC_028572	Mammalia	Myrmecophaga tridactyla	5336	6877
NC_028575	Mammalia	Tolypeutes matacus	5358	6899
NC_028576	Mammalia	Tolypeutes tricinctus	5358	6899
NC_028577	Mammalia	Zaedyus pichiy	5353	6894
NC_028592	Mammalia	Cercocebus atys	5340	6908
NC_028593	Actinopterygii	Coregonus muksun	5472	7022
NC_028595	Actinopterygii	Opsariichthys acutipinnis	5501	7051
NC_028596	Actinopterygii	Candidia pingtungensis	5496	7046
NC_028625	Mammalia	Castor fiber	5342	6886
NC_028630	Actinopterygii	Hexagrammos otakii	5481	7031
NC_028634		Lepidochelys olivacea	5395	6942
NC_028715	Mammalia	Niviventer fulvescens	5313	6857
NC_028716	Actinopterygii	Centropyge flavicauda	5665	7215
NC_028717	Actinopterygii	Centropyge acanthops	5665	7215
NC_028723	Actinopterygii	Pterophyllum altum	5466	7028
NC_028730		Lycodon flavozonatus	6219	7764
NC_028736	Actinopterygii	Acheilognathus majusculus	5132	6682
NC_029137		Anthus novaeseelandiae	5399	6949
NC_029138		Megalurus punctatus	5413	6963
NC_029139		Gerygone igata	5443	6993
NC_029141		Petroica australis	5416	6966
NC_029142		Petroica macrocephala	5416	6966
NC_029143		Philesturnus carunculatus	5412	6962
NC_029144		Prosthemadera novaeseelandiae	5442	6992
NC_029145		Rhipidura fuliginosa	5406	6956
NC_029146		Zosterops lateralis	5423	6973
NC_029149	Actinopterygii	Hampala macrolepidota	5469	7019
NC_029151		Megalurus pryeri	5405	6955
NC_029152	Actinopterygii	Pampus cinereus	5486	7036
NC_029153		Lycodon ruhstrati	6177	7722
NC_029156	Actinopterygii	Salanx cuvieri	6177	7722
NC_029157	Actinopterygii	Hemisalanx brachyrostralis	6177	7722
NC_029158	Actinopterygii	Ictalurus pricei	6341	7891
NC_029159	Actinopterygii	Ictalurus cf. pricei USON-01115-1	6341	7891
NC_029160	Actinopterygii	Ictalurus cf. pricei USON-01120-1	6341	7891
NC_029161		Orthopsittaca manilata	5355	6902
NC_029165		Protobothrops himalayanus	6391	7992
NC_029166		Protobothrops kaulbacki	6242	7843
NC_029171	Actinopterygii	Platypharodon extremus	5478	7028
NC_029181	Actinopterygii	Chuanchia labiosa	5479	7029
NC_029183		Mauremys rivulata	5385	6932
NC_029184	Actinopterygii	Selaroides leptolepis	5514	7064
NC_029187	Actinopterygii	Gobiobotia filifer	5495	7045
NC_029188		Hieraaetus fasciatus	5495	7045
NC_029189		Buteo lagopus	5495	7045
NC_029190	Actinopterygii	Schizopygopsis anteroventris	5477	7027
NC_029191	Mammalia	Pipistrellus coromandra	5349	6893
NC_029195	Actinopterygii	Caesio cuning	5495	7045
NC_029196		Pelophylax cf. bedriagae AFL1	5528	7078
NC_029197		Pelophylax cf. bedriagae MPFC1082	5528	7078
NC_029198		Pelophylax cf. terentievi GM87-239	5528	7078
NC_029199		Pelophylax cf. terentievi MPFC1736	5528	7078
NC_029200		Pelophylax bedriagae	5529	7079
NC_029201		Pelophylax cf. bedriagae GM178	5532	7082
NC_029204		Acanthosaura lepidogaster	5075	6670
NC_029216	Actinopterygii	Thymallus mertensii	6472	8022
NC_029222	Actinopterygii	Priacanthus macracanthus	5488	7065
NC_029223	Actinopterygii	Paralichthys lethostigma	5518	7068
NC_029228	Actinopterygii	Amblychaeturichthys hexanema	5454	7007
NC_029229		Motacilla alba	5454	7007
NC_029234	Actinopterygii	Yongeichthys criniger	5466	7019
NC_029237	Actinopterygii	Paracanthurus hepatus	5483	7033
NC_029242	Actinopterygii	Claea dabryi	5466	7016
NC_029249	Actinopterygii	Toxabramis swinhonis	5496	7046
NC_029250		Amolops loloensis	5688	7238
NC_029252	Actinopterygii	Rhinogobius cliffordpopei	5493	7046
NC_029318	Actinopterygii	Lateolabrax maculatus	5484	7034
NC_029319		Ara ararauna	5357	6904
NC_029320	Actinopterygii	Redigobius bikolanus	5469	7022
NC_029321		Spizixos semitorques	5469	7022
NC_029322		Primolius maracana	5366	6913
NC_029323	Actinopterygii	Pseudorhombus dupliciocellatus	5518	7056
NC_029324	Chondrichthyes	Okamejei hollandi	5478	7034
NC_029325	Mammalia	Tamiops maritimus	5358	6899
NC_029328		Synthliboramphus wumizusume	5390	6940
NC_029329	Mammalia	Crocidura lasiura	5362	6906
NC_029330	Actinopterygii	Triplophysa venusta	6384	7937
NC_029340		Callipepla squamata	8454	10004
NC_029341	Actinopterygii	Phoxinus semotilus	5488	7038
NC_029342	Mammalia	Myotis bombinus	5354	6898
NC_029343	Actinopterygii	Pictichromis paccagnellae	5494	7047
NC_029344		Passer ammodendri	5405	6955
NC_029345		Pachytriton feii	5295	6845
NC_029346	Mammalia	Myotis myotis	5345	6889
NC_029348	Actinopterygii	Toxabramis houdemeri	5494	7044
NC_029349	Actinopterygii	Hippocampus kelloggi	5477	7027
NC_029350	Actinopterygii	Hippocampus spinosissimus	5468	7021
NC_029352		Plestiodon chinensis	5289	6836
NC_029353	Actinopterygii	Lutjanus guttatus	5487	7043
NC_029359		Falco rusticolus	5452	7002
NC_029360		Sturnus vulgaris	5397	6947
NC_029362	Actinopterygii	Embiotoca jacksoni	5474	7069
NC_029368	Actinopterygii	Periophthalmus argentilineatus	5486	7039
NC_029369		Mauremys nigricans	5392	6939
NC_029375	Mammalia	Epomophorus gambianus	5338	6882
NC_029376	Actinopterygii	Lagocephalus inermis	5447	6997
NC_029380	Actinopterygii	Aulonocara stuartgranti	5476	7065
NC_029382	Actinopterygii	Zebrias crossolepis	5504	7051
NC_029383		Larus vegae	5380	6930
NC_029384		Ninox scutulata	5372	6922
NC_029385	Actinopterygii	Lefua costata	5462	7012
NC_029387	Actinopterygii	Squalidus multimaculatus	5486	7036
NC_029388	Actinopterygii	Hemiculter eigenmanni	5495	7045
NC_029389	Actinopterygii	Priacanthus tayenus	5494	7071
NC_029399	Chondrichthyes	Cephaloscyllium umbratile	5463	7016
NC_029400	Chondrichthyes	Hemigaleus microstoma	5456	7012
NC_029402		Garrulax affinis	5402	6952
NC_029403	Mammalia	Paguma larvata	5352	6896
NC_029404		Geotria australis	1	1554
NC_029405	Actinopterygii	Taenioides anguillaris	5474	7027
NC_029409		Kaloula rugifera	5326	6876
NC_029410		Hyla ussuriensis	5326	6876
NC_029421	Actinopterygii	Caranx tille	5516	7066
NC_029422	Mammalia	Myotis muricola	5345	6889
NC_029423	Actinopterygii	Triplophysa dorsalis	5466	7016
NC_029424		Gloydius shedaoensis	6233	7834
NC_029425	Actinopterygii	Leuciscus oxyrrhis	5490	7040
NC_029426	Actinopterygii	Leuciscus burdigalensis	5490	7040
NC_029436	Actinopterygii	Luciocyprinus striolatus	5487	7037
NC_029437	Actinopterygii	Schistura geisleri	5454	7004
NC_029438	Actinopterygii	Aperioptus gracilentus	5485	7035
NC_029439	Actinopterygii	Pseudogastromyzon myersi	5468	7018
NC_029440	Actinopterygii	Bhavania australis	5473	7023
NC_029441	Actinopterygii	Cobitis matsubarai	5461	7011
NC_029442	Actinopterygii	Osteochilus hasseltii	5502	7052
NC_029443	Actinopterygii	Crossocheilus langei	5478	7028
NC_029444	Actinopterygii	Labeo altivelis	5484	7034
NC_029445	Actinopterygii	Cirrhinus reba	5485	7035
NC_029446	Actinopterygii	Crossocheilus burmanicus	5486	7036
NC_029447	Actinopterygii	Crossocheilus atrilimes	5475	7025
NC_029448	Actinopterygii	Akrokolioplax bicornis	5484	7034
NC_029449	Actinopterygii	Labeo nasus	5490	7040
NC_029450	Actinopterygii	Labeo boggut	5487	7037
NC_029451	Actinopterygii	Labeo pangusia	5487	7037
NC_029453	Actinopterygii	Acrossocheilus paradoxus	5481	7031
NC_029455	Actinopterygii	Parapocryptes serperaster	5471	7024
NC_029461	Actinopterygii	Sphyraena jello	5713	7275
NC_029462		Yuhina diademata	5415	6965
NC_029471	Actinopterygii	Pungitius hellenicus	5458	7008
NC_029472	Actinopterygii	Pungitius tymensis	5459	7009
NC_029473	Actinopterygii	Pungitius laevis	5461	7011
NC_029474	Actinopterygii	Pungitius platygaster	5460	7010
NC_029475		Lonchura striata	5391	6941
NC_029476	Actinopterygii	Paralichthys dentatus	5496	7046
NC_029477	Mammalia	Myodes rufocanus	5306	6850
NC_029479	Actinopterygii	Dentex tumifrons	5488	7053
NC_029480	Chondrichthyes	Stegostoma fasciatum	5490	7046
NC_029482		Campylorhynchus brunneicapillus	5422	6972
NC_029488	Actinopterygii	Uraspis secunda	5508	7058
NC_029489	Actinopterygii	Scolopsis vosmeri	5558	7108
NC_029492	Actinopterygii	Triplophysa xiangxiensis	5473	7020
NC_029493	Chondrichthyes	Nebrius ferrugineus	5477	7033
NC_029703		Motacilla lugens	5402	6952
NC_029707	Actinopterygii	Ancherythroculter kurematsui	5495	7045
NC_029708	Actinopterygii	Schizothorax grahami	5474	7024
NC_029709	Actinopterygii	Glyptothorax zanaensis	5470	7020
NC_029710	Actinopterygii	Polynemus dubius	5505	7055
NC_029714	Actinopterygii	Plotosus lineatus	5437	6987
NC_029715	Actinopterygii	Lepisosteus platyrhincus	5489	7045
NC_029718	Actinopterygii	Rhodeus notatus	5477	7027
NC_029722	Actinopterygii	Chanodichthys ilishaeformis	5497	7047
NC_029728	Actinopterygii	Cheilopogon unicolor	5470	7023
NC_029729	Actinopterygii	Cheilopogon arcticeps	5471	7024
NC_029730	Actinopterygii	Cheilopogon atrisignis	5472	7025
NC_029737	Actinopterygii	Chionodraco hamatus	5473	7023
NC_029738	Actinopterygii	Tridentiger trigonocephalus	5503	7056
NC_029739	Actinopterygii	Galaxias platei	5503	7056
NC_029740	Actinopterygii	Mylochromis lateristriga	5466	7055
NC_029744	Actinopterygii	Nemateleotris decora	5472	7025
NC_029752	Actinopterygii	Megalobrama terminalis x Megalobrama amblycephala	6434	7984
NC_029754		Fejervarya multistriata	5398	6933
NC_029760	Mammalia	Onychomys leucogaster	5397	6941
NC_029762	Mammalia	Condylura cristata	5359	6903
NC_029769		Pomatorhinus ruficollis	5409	6959
NC_029771	Actinopterygii	Danio albolineatus	5486	7036
NC_029831	Actinopterygii	Hemiculter bleekeri	5495	7045
NC_029832	Actinopterygii	Etroplus suratensis	5477	7033
NC_029836	Mammalia	Mogera robusta	5374	6918
NC_029837		Regulus regulus	5417	6967
NC_029840	Mammalia	Episoriculus macrurus	6833	8377
NC_029841	Actinopterygii	Pholis nebulosa	5480	7030
NC_029842	Actinopterygii	Pholis fangi	5481	7031
NC_029843	Chondrichthyes	Loxodon macrorhinus	5462	7018
NC_029845	Actinopterygii	Cubiceps squamiceps	5477	7027
NC_029846		Falco naumanni	5315	6865
NC_029849	Mammalia	Myotis lucifugus	5344	6888
NC_029862		Dendrocopos leucotos	5243	6793
NC_029875	Actinopterygii	Nibea miichthioides	5482	7038
NC_029876	Mammalia	Dactylomys dactylinus	5322	6866
NC_029877	Actinopterygii	Salvelinus kuznetzovi	6467	8017
NC_029878		Eremias stummeri	5283	6827
NC_029880	Actinopterygii	Elagatis bipinnulata	5505	7055
NC_029888	Mammalia	Rattus tiomanicus	5319	6863
NC_029890	Actinopterygii	Galaxias truttaceus	5458	7008
NC_029938	Actinopterygii	Nemipterus bathybius	5573	7123
NC_029939	Mammalia	Hypsugo alaschanicus	5330	6874
NC_029940	Actinopterygii	Thryssa kammalensis	5476	7020
NC_029946	Actinopterygii	Macropodus erythropterus	5476	7020
NC_030005	Actinopterygii	Ostracion rhinorhynchos	5473	7023
NC_030006	Actinopterygii	Makaira nigricans	5499	7049
NC_030007	Actinopterygii	Tetrapturus pfluegeri	5499	7049
NC_030008	Actinopterygii	Tetrapturus belone	5499	7049
NC_030009	Actinopterygii	Tetrapturus georgii	5498	7048
NC_030010	Actinopterygii	Kajikia albida	5500	7050
NC_030042		Rana amurensis	5500	7050
NC_030049		Microhyla butleri	5524	7074
NC_030054		Anomaloglossus baeobatrachus	5524	7068
NC_030057	Actinopterygii	Cephalopholis urodeta	5518	7068
NC_030070	Mammalia	Lariscus insignis	5434	6975
NC_030071	Mammalia	Callosciurus adamsi	5422	6963
NC_030072	Mammalia	Exilisciurus exilis	5419	6975
NC_030170	Actinopterygii	Melanotaenia australis	5466	7016
NC_030174	Mammalia	Arctotherium sp.	5803	7347
NC_030175	Actinopterygii	Coregonus chadary	5472	7022
NC_030179	Mammalia	Capricornis sp. YZ-2016	5326	6870
NC_030181		Protobothrops flavoviridis	6249	7850
NC_030182		Protobothrops tokarensis	6249	7850
NC_030184	Mammalia	Laonastes aenigmamus	5350	6894
NC_030187	Actinopterygii	Mystus cavasius	5478	7028
NC_030188	Actinopterygii	Horabagrus brachysoma	5474	7024
NC_030189	Chondrichthyes	Ginglymostoma cirratum	5475	7031
NC_030209		Takydromus amurensis	5475	7031
NC_030210		Rhabdophis tigrinus	5475	7031
NC_030215	Chondrichthyes	Rhina ancylostoma	5512	7068
NC_030216	Chondrichthyes	Proscyllium habereri	5463	7019
NC_030217		Elusor macrurus	5388	6926
NC_030247	Actinopterygii	Sinocrosssocheilus labiatus	5482	7032
NC_030251	Actinopterygii	Hippocampus mohnikei	5459	7012
NC_030253	Actinopterygii	Melanotaenia praecox	5467	7017
NC_030254	Chondrichthyes	Rhynchobatus australiae	5496	7052
NC_030256	Actinopterygii	Cynoglossus joyneri	5496	7052
NC_030259	Actinopterygii	Datnioides undecimradiatus	5520	7070
NC_030271	Chondrichthyes	Himantura jenkinsii	5510	7066
NC_030272	Actinopterygii	Cichla ocellaris	5474	7036
NC_030273		Anguis cephallonica	5308	6855
NC_030276	Actinopterygii	Epinephelus moara x Epinephelus lanceolatus	5308	6855
NC_030278	Actinopterygii	Datnioides microlepis	5498	7048
NC_030279	Actinopterygii	Syngnathus typhle	5419	6969
NC_030281	Actinopterygii	Morone americana	5557	7102
NC_030283	Actinopterygii	Apocryptodon punctatus	5474	7024
NC_030285		Heliodoxa aurescens	5393	6943
NC_030286		Calliphlox amethystina	5381	6931
NC_030288		Phaethornis malaris	5395	6945
NC_030318	Actinopterygii	Epinephelus moara x Hyporthodus septemfasciatus	5395	6945
NC_030320	Actinopterygii	Pagothenia borchgrevinki	5465	7015
NC_030321	Actinopterygii	Pseudobalistes fuscus	5478	7028
NC_030322	Actinopterygii	Sinibotia reevesae	5478	7028
NC_030323	Actinopterygii	Netuma thalassina	5469	7019
NC_030324	Actinopterygii	Scaphirhynchus albus	5505	7058
NC_030325	Actinopterygii	Acipenser fulvescens	5506	7059
NC_030326	Actinopterygii	Scaphirhynchus platorynchus	5505	7058
NC_030327	Actinopterygii	Scaphirhynchus albus x Scaphirhynchus platorynchus	5505	7058
NC_030328	Chondrichthyes	Sinobatis borneensis	5454	7010
NC_030330	Mammalia	Eothenomys miletus	5303	6847
NC_030333		Telmatobius chusmisensis	5546	7090
NC_030335	Actinopterygii	Beaufortia kweichowensis	5473	7029
NC_030342	Mammalia	Mus famulus	5320	6864
NC_030344	Actinopterygii	Acipenser nudiventris	5508	7061
NC_030345	Actinopterygii	Cyprinodon diabolis	5470	7023
NC_030364	Actinopterygii	Cynoglossus zanzibarensis	6365	7915
NC_030365	Actinopterygii	Bothus myriaster	5293	6846
NC_030366	Actinopterygii	Crossorhombus valderostratus	5254	6804
NC_030367	Actinopterygii	Lophonectes gallus	5697	7244
NC_030368		Schoeniclus elegans	5405	6955
NC_030369		Dopasia gracilis	5308	6855
NC_030373	Actinopterygii	Sillago sinica	5558	7108
NC_030374	Actinopterygii	Odontamblyopus lacepedii	5483	7045
NC_030375	Actinopterygii	Lateolabrax latus	5475	7025
